,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2632,50,24,106278750.0,1,77150500.0,1,248,0,0,0,1,0
2633,49,25,17057083.333333332,3,6298000.0,1,106,0,0,0,1,0
2634,34,9,98406250.0,1,44086000.0,1,194,0,0,0,0,0
2635,40,14,43298750.0,2,12596000.0,3,89,0,0,0,1,0
2636,38,13,234862916.66666666,1,64554499.99999999,1,0,0,0,0,1,0
2637,51,26,90533750.0,3,31490000.0,2,0,0,0,0,1,0
2638,28,4,59043750.0,1,15745000.0,3,0,0,0,0,1,0
2639,52,26,77412916.66666667,3,47235000.0,2,0,0,0,0,1,0
2640,39,13,106278750.0,2,44086000.0,1,0,0,0,0,1,0
2641,29,5,174507083.33333334,1,85023000.0,1,212,0,0,0,1,0
2642,54,29,106278750.0,2,0.0,3,0,0,0,0,1,0
2643,63,38,18369166.666666668,4,6298000.0,2,86,0,0,0,1,1
2644,40,14,36738333.333333336,2,12596000.0,3,0,0,0,0,0,0
2645,36,12,122023750.0,2,34639000.0,1,0,0,0,0,1,0
2646,45,20,250607916.66666666,3,40937000.0,3,123,1,0,0,0,0
2647,61,37,203372916.66666666,1,45660500.0,1,0,0,0,0,1,0
2648,26,0,203372916.66666666,2,113364000.0,1,0,0,0,0,0,0
2649,33,8,89221666.66666667,4,20468500.0,1,0,0,0,0,1,0
2650,64,40,68228333.33333333,2,17319500.0,1,226,0,0,0,0,0
2651,43,17,66916250.0,1,11021500.0,3,0,0,0,0,0,0
2652,24,0,57731666.666666664,4,25192000.0,1,180,0,0,0,1,0
2653,30,5,158762083.33333334,2,48809500.0,1,408,0,0,0,1,0
2654,60,36,64292083.33333333,4,34639000.0,1,204,0,1,0,1,0
2655,50,26,55107500.0,2,15745000.0,3,78,0,1,0,1,0
2656,40,15,188940000.0,1,64554499.99999999,1,0,0,0,0,0,0
2657,31,6,94470000.0,1,40937000.0,2,0,0,0,0,1,0
2658,30,4,57731666.666666664,1,23617500.0,1,109,0,0,0,0,0
2659,60,35,56419583.333333336,3,14170500.0,3,175,0,0,0,0,0
2660,39,14,97094166.66666667,1,1574500.0,2,144,0,1,0,1,0
2661,66,41,190252083.33333334,1,39362500.0,1,0,0,0,0,1,0
2662,65,41,207309166.66666666,2,33064500.0,1,0,0,0,0,0,0
2663,54,28,102342500.0,4,77150500.0,1,0,0,0,0,0,0
2664,54,29,202060833.33333334,1,37788000.0,2,352,1,0,0,1,0
2665,35,9,137768750.0,2,70852500.0,3,0,0,0,0,0,0
2666,32,7,131208333.33333334,3,9447000.0,2,0,0,0,0,1,0
2667,63,39,76100833.33333333,1,0.0,2,0,0,0,0,1,0
2668,60,35,148265416.66666666,1,14170500.0,1,406,0,0,0,1,0
2669,43,18,13120833.333333334,2,1574500.0,2,0,0,1,0,0,1
2670,59,33,186315833.33333334,2,42511500.0,1,0,0,0,0,0,0
2671,62,37,167946666.66666666,1,39362500.0,1,0,0,0,0,0,0
2672,30,5,171882916.66666666,3,7872500.0,3,0,1,0,0,0,0
2673,54,30,115463333.33333333,4,15745000.0,2,122,0,0,0,1,0
2674,30,6,132520416.66666666,2,9447000.0,1,0,0,0,0,1,0
2675,31,1,91845833.33333333,2,27553750.0,3,0,0,0,1,1,1
2676,44,20,160074166.66666666,1,4723500.0,1,0,0,1,0,1,0
2677,32,8,91845833.33333333,3,23617500.0,1,0,0,0,0,1,0
2678,63,38,194188333.33333334,2,67703500.0,3,0,1,0,0,1,0
2679,57,32,56419583.333333336,2,33064500.0,3,166,0,0,0,1,0
2680,60,30,40674583.333333336,1,23617500.0,3,0,0,0,0,1,0
2681,37,11,45922916.666666664,2,12596000.0,3,0,0,0,0,0,0
2682,53,27,106278750.0,4,40937000.0,3,0,0,0,0,1,0
2683,51,25,24929583.333333332,1,22043000.0,3,98,0,0,0,0,0
2684,30,5,128584166.66666666,4,28341000.0,3,129,0,1,1,1,1
2685,28,2,132520416.66666666,4,33064500.0,3,0,0,0,0,1,0
2686,50,24,106278750.0,2,6298000.0,3,0,0,0,0,0,0
2687,52,27,177131250.0,1,9447000.0,1,452,0,0,0,1,0
2688,56,30,44610833.333333336,2,11021500.0,2,0,0,0,0,1,0
2689,40,16,136456666.66666666,1,53533000.0,1,249,0,0,0,0,0
2690,64,38,38050416.666666664,3,11021500.0,2,0,0,0,0,1,0
2691,61,36,156137916.66666666,2,85023000.0,2,0,1,0,0,1,0
2692,46,20,107590833.33333333,2,26766500.0,2,0,0,0,0,1,1
2693,55,29,81349166.66666667,1,3149000.0,1,0,0,0,0,1,0
2694,45,19,111527083.33333333,3,33064500.0,1,0,0,0,0,1,1
2695,40,15,10496666.666666666,2,1574500.0,2,0,0,0,0,0,0
2696,63,37,102342500.0,4,26766500.0,3,0,0,0,0,1,0
2697,57,32,57731666.666666664,3,7872500.0,2,0,0,0,0,1,0
2698,38,14,160074166.66666666,2,125960000.0,1,0,0,0,0,1,1
2699,37,11,28865833.333333332,3,1574500.0,2,114,0,0,0,0,0
2700,31,5,51171250.0,4,34639000.0,2,0,0,0,0,1,1
2701,50,26,72164583.33333333,1,25192000.0,2,0,0,0,0,1,0
2702,42,18,188940000.0,2,96044500.0,1,158,0,0,0,0,0
2703,51,27,93157916.66666667,1,40937000.0,2,0,0,0,0,0,1
2704,38,13,250607916.66666666,2,47235000.0,1,0,0,0,0,1,0
2705,53,26,28865833.333333332,1,7872500.0,2,100,0,0,0,1,0
2706,43,17,207309166.66666666,1,37788000.0,1,0,0,0,0,1,0
2707,35,9,171882916.66666666,3,4723500.0,3,0,1,0,1,1,1
2708,49,24,98406250.0,1,44086000.0,2,160,0,0,0,0,1
2709,28,4,90533750.0,3,11021500.0,2,170,0,0,0,0,0
2710,51,27,51171250.0,2,12596000.0,1,0,0,0,0,0,0
2711,39,14,44610833.333333336,4,26766500.0,1,0,0,0,0,1,1
2712,31,7,41986666.666666664,1,26766500.0,1,0,0,0,0,1,0
2713,44,18,169258750.0,1,89746500.0,1,0,0,0,0,1,0
2714,46,20,207309166.66666666,3,85023000.0,1,432,1,0,0,0,1
2715,42,18,70852500.0,1,28341000.0,1,0,0,0,0,1,0
2716,41,17,44610833.333333336,1,31490000.0,2,0,0,0,0,0,0
2717,23,2,59043750.0,4,9447000.0,2,0,0,0,0,1,1
2718,59,33,89221666.66666667,2,36213500.0,3,0,0,1,0,0,0
2719,47,21,69540416.66666667,1,23617500.0,2,0,0,0,0,1,0
2720,48,23,41986666.666666664,1,1574500.0,1,0,0,0,0,0,1
2721,58,33,226990416.66666666,2,113364000.0,3,0,1,0,0,1,0
2722,58,34,40674583.333333336,4,6298000.0,1,0,0,0,0,0,0
2723,54,29,94470000.0,2,58256500.0,1,144,0,0,0,1,0
2724,49,24,39362500.0,4,6298000.0,2,157,0,0,1,1,1
2725,63,38,181067500.0,1,39362500.0,1,0,0,0,0,1,0
2726,62,37,23617500.0,1,23617500.0,2,127,0,0,0,0,0
2727,45,19,90533750.0,1,44086000.0,1,220,0,0,0,1,1
2728,39,13,76100833.33333333,3,33064500.0,1,247,0,0,0,1,0
2729,58,34,82661250.0,4,23617500.0,1,0,0,0,0,1,0
2730,56,30,56419583.333333336,2,4723500.0,1,0,0,1,0,0,0
2731,29,5,36738333.333333336,1,3149000.0,3,0,0,0,0,1,0
2732,33,9,49859166.666666664,1,33064500.0,3,133,0,0,0,0,0
2733,55,29,94470000.0,3,4723500.0,2,147,0,0,0,0,0
2734,56,31,83973333.33333333,4,14170500.0,1,0,0,0,0,1,0
2735,36,12,91845833.33333333,3,40937000.0,2,165,0,0,0,1,0
2736,53,29,15745000.0,1,4723500.0,1,0,0,0,0,0,0
2737,57,31,208621250.0,2,7872500.0,1,0,0,0,0,0,0
2738,35,9,135144583.33333334,2,70852500.0,3,0,0,0,0,1,0
2739,43,18,55107500.0,1,4723500.0,3,0,0,0,0,1,0
2740,54,29,62980000.0,2,33064500.0,3,142,0,0,0,1,0
2741,29,3,64292083.33333333,1,23617500.0,1,0,0,0,0,0,0
2742,39,14,116775416.66666667,2,6298000.0,1,0,0,0,0,1,0
2743,32,8,28865833.333333332,4,11021500.0,2,0,0,0,0,1,1
2744,51,27,13120833.333333334,2,3149000.0,1,86,0,0,0,0,0
2745,50,25,49859166.666666664,1,20468500.0,2,120,0,0,0,0,1
2746,54,29,64292083.33333333,2,33064500.0,3,95,0,0,0,1,1
2747,38,12,39362500.0,2,22043000.0,3,0,0,0,0,0,1
2748,32,7,107590833.33333333,1,40937000.0,2,240,0,0,1,1,1
2749,62,37,107590833.33333333,1,12596000.0,3,312,0,0,0,1,0
2750,57,33,31490000.0,1,1574500.0,2,0,0,0,0,0,0
2751,47,23,41986666.666666664,4,9447000.0,1,156,0,0,0,1,1
2752,51,25,44610833.333333336,3,14170500.0,3,111,0,0,0,1,0
2753,54,27,255856250.0,2,74788750.0,2,477,1,0,0,0,0
2754,26,1,80037083.33333333,4,34639000.0,1,119,0,0,0,0,0
2755,37,11,28865833.333333332,3,1574500.0,2,0,0,0,0,1,1
2756,27,0,52483333.333333336,4,15745000.0,3,0,0,0,0,1,0
2757,63,38,65604166.66666667,2,44086000.0,1,205,0,0,0,0,0
2758,62,36,45922916.666666664,2,11021500.0,3,0,0,1,0,0,1
2759,59,33,83973333.33333333,3,4723500.0,2,0,0,0,0,0,0
2760,32,7,64292083.33333333,3,36213500.0,1,0,0,0,0,1,0
2761,35,8,57731666.666666664,4,15745000.0,2,192,0,0,0,0,1
2762,56,31,85285416.66666667,2,58256500.0,1,0,0,0,0,1,0
2763,55,31,17057083.333333332,4,11021500.0,1,0,0,0,0,1,0
2764,31,5,110215000.0,1,45660500.0,3,105,0,0,0,0,1
2765,54,29,36738333.333333336,4,3149000.0,2,101,0,0,0,1,0
2766,58,32,141705000.0,3,69278000.0,1,0,0,0,0,1,0
2767,48,24,77412916.66666667,1,0.0,1,144,0,0,0,1,0
2768,48,22,213869583.33333334,1,37788000.0,1,396,0,0,0,1,0
2769,33,9,240111250.0,2,138556000.0,3,582,1,0,0,1,0
2770,36,6,90533750.0,4,62980000.0,3,0,0,0,0,1,0
2771,41,16,150889583.33333334,1,110215000.0,1,0,0,0,0,0,0
2772,55,31,170570833.33333334,4,102342500.0,1,0,1,0,0,0,1
2773,63,37,242735416.66666666,2,124385500.0,2,358,1,0,0,1,0
2774,53,29,154825833.33333334,2,4723500.0,1,0,0,0,0,1,0
2775,38,13,213869583.33333334,1,64554499.99999999,1,0,0,0,0,0,0
2776,46,20,183691666.66666666,2,99193500.0,1,380,0,0,0,1,1
2777,59,33,119399583.33333333,2,11021500.0,2,0,0,0,0,1,1
2778,56,31,80037083.33333333,4,20468500.0,3,0,0,0,0,1,1
2779,59,35,220430000.0,4,64554499.99999999,2,0,1,0,0,1,0
2780,39,13,90533750.0,3,14170500.0,2,0,0,0,0,0,0
2781,47,21,28865833.333333332,1,3149000.0,1,104,0,0,0,0,0
2782,47,22,69540416.66666667,1,4723500.0,1,213,0,0,0,0,0
2783,53,26,32802083.333333336,2,15745000.0,2,0,0,0,1,1,1
2784,36,9,150889583.33333334,4,34639000.0,2,0,1,0,0,0,0
2785,34,9,40674583.333333336,4,17319500.0,3,85,0,1,1,1,1
2786,36,10,108902916.66666667,1,44086000.0,3,0,0,0,0,0,1
2787,60,34,199436666.66666666,2,108640500.0,1,0,0,0,0,0,0
2788,45,20,39362500.0,1,1574500.0,1,0,0,0,0,1,0
2789,27,3,44610833.333333336,1,3149000.0,3,0,0,0,0,1,1
2790,47,22,57731666.666666664,1,22043000.0,3,0,0,0,0,1,1
2791,44,20,238799166.66666666,2,119662000.0,1,0,0,0,0,0,0
2792,54,30,57731666.666666664,3,23617500.0,1,117,0,0,0,1,0
2793,57,33,160074166.66666666,2,94470000.0,1,153,0,1,1,1,1
2794,52,26,45922916.666666664,4,28341000.0,1,0,0,0,0,1,0
2795,51,25,119399583.33333333,1,12596000.0,3,0,0,0,0,0,0
2796,57,32,39362500.0,2,31490000.0,2,0,0,0,0,0,0
2797,65,39,69540416.66666667,1,39362500.0,3,0,0,0,0,1,0
2798,58,33,36738333.333333336,1,4723500.0,3,0,0,0,0,1,0
2799,64,39,111527083.33333333,4,53533000.0,2,200,0,0,0,1,0
2800,52,26,36738333.333333336,2,11021500.0,2,90,0,0,0,1,1
2801,58,34,53795416.666666664,4,6298000.0,1,177,0,0,0,1,0
2802,52,22,202060833.33333334,1,78725000.0,3,0,1,1,1,1,0
2803,43,18,53795416.666666664,1,4723500.0,3,0,0,0,0,1,0
2804,56,32,43298750.0,3,23617500.0,1,0,0,0,0,0,0
2805,37,12,238799166.66666666,3,91321000.0,3,0,1,0,0,1,0
2806,53,27,77412916.66666667,2,12596000.0,3,0,0,0,0,1,0
2807,27,2,169258750.0,2,51958500.0,1,0,0,1,0,0,0
2808,53,27,45922916.666666664,3,14170500.0,3,136,0,0,0,1,0
2809,42,16,242735416.66666666,3,34639000.0,2,0,1,1,1,1,1
2810,58,34,59043750.0,4,20468500.0,2,201,0,0,0,0,0
2811,36,12,81349166.66666667,4,1574500.0,2,145,0,0,0,0,0
2812,53,28,240111250.0,3,129108999.99999999,3,467,1,0,1,1,1
2813,48,22,18369166.666666668,2,1574500.0,3,0,0,0,0,1,0
2814,54,28,69540416.66666667,1,34639000.0,3,0,0,0,0,1,1
2815,26,1,62980000.0,3,40937000.0,3,169,0,0,0,0,0
2816,50,26,167946666.66666666,2,6298000.0,1,0,0,0,0,1,0
2817,31,7,137768750.0,1,62980000.0,1,331,0,0,0,1,0
2818,35,9,52483333.333333336,3,14170500.0,1,0,0,0,0,1,1
2819,63,37,13120833.333333334,2,6298000.0,1,0,0,0,0,1,0
2820,29,4,133832500.0,2,51958500.0,1,303,0,0,0,0,0
2821,57,32,40674583.333333336,3,1574500.0,2,0,0,0,0,1,0
2822,30,5,39362500.0,4,12596000.0,1,158,0,0,0,1,0
2823,33,7,27553750.0,1,9447000.0,3,0,0,1,0,0,0
2824,62,36,57731666.666666664,2,4723500.0,1,0,0,0,0,0,0
2825,35,10,62980000.0,1,39362500.0,3,164,0,0,0,1,0
2826,37,11,27553750.0,3,3149000.0,2,0,0,0,0,1,0
2827,37,11,110215000.0,4,34639000.0,2,0,0,0,0,1,1
2828,35,10,83973333.33333333,3,11021500.0,2,230,0,0,0,1,0
2829,35,9,107590833.33333333,1,39362500.0,1,138,0,0,0,0,0
2830,59,35,51171250.0,4,20468500.0,1,0,0,0,0,1,0
2831,53,27,59043750.0,2,12596000.0,3,0,0,0,0,1,1
2832,45,21,174507083.33333334,4,89746500.0,3,0,1,0,1,1,1
2833,46,22,199436666.66666666,2,22043000.0,1,0,0,0,0,1,0
2834,40,16,15745000.0,1,15745000.0,1,91,0,1,0,0,0
2835,42,16,41986666.666666664,3,23617500.0,1,149,0,0,0,1,0
2836,25,1,97094166.66666667,4,40937000.0,1,204,0,0,0,0,0
2837,39,14,70852500.0,2,17319500.0,2,159,0,0,0,0,1
2838,30,6,237487083.33333334,3,64554499.99999999,2,0,1,0,1,1,1
2839,58,33,98406250.0,2,0.0,3,0,0,0,0,1,0
2840,41,15,124647916.66666667,3,1574500.0,1,240,0,1,0,0,0
2841,37,11,249295833.33333334,4,114938500.0,2,565,1,0,1,1,0
2842,36,11,118087500.0,1,44086000.0,1,0,0,0,0,1,0
2843,27,3,26241666.666666668,4,15745000.0,1,134,0,0,0,1,1
2844,60,34,83973333.33333333,3,34639000.0,3,0,0,0,0,0,0
2845,62,36,111527083.33333333,2,26766500.0,3,98,0,0,0,0,0
2846,67,43,137768750.0,4,26766500.0,2,0,0,0,0,1,0
2847,44,18,27553750.0,1,3149000.0,1,0,0,0,0,1,0
2848,24,1,102342500.0,2,28341000.0,2,0,0,0,0,0,0
2849,45,21,207309166.66666666,2,105019150.0,1,132,0,0,0,1,1
2850,58,34,164010416.66666666,1,67703500.0,1,219,0,0,0,0,0
2851,61,36,106278750.0,3,28341000.0,2,0,0,0,0,1,0
2852,54,29,240111250.0,1,127534500.0,1,0,0,0,0,1,1
2853,28,3,70852500.0,4,9447000.0,2,0,0,0,0,1,0
2854,49,24,103654583.33333333,4,56682000.0,3,212,0,0,0,1,0
2855,35,11,49859166.666666664,1,23617500.0,2,136,0,0,0,1,0
2856,36,10,225678333.33333334,4,15745000.0,2,295,1,0,0,1,0
2857,34,8,241423333.33333334,3,118087500.0,1,0,1,0,0,0,0
2858,36,11,207309166.66666666,2,122811000.0,1,114,0,0,0,1,1
2859,35,11,246671666.66666666,1,14170500.0,3,282,1,0,0,1,0
2860,27,2,26241666.666666668,4,7872500.0,3,0,0,0,0,1,0
2861,42,18,78725000.0,4,3149000.0,3,151,0,0,0,0,1
2862,65,39,148265416.66666666,4,37788000.0,3,0,0,0,0,1,0
2863,29,5,91845833.33333333,4,0.0,1,0,0,0,0,1,1
2864,65,41,110215000.0,2,0.0,3,0,0,0,0,1,1
2865,59,33,30177916.666666668,2,3149000.0,3,0,0,0,0,1,0
2866,46,22,185003750.0,2,51958500.0,1,0,0,1,1,1,1
2867,59,33,144329166.66666666,3,69278000.0,1,264,0,0,0,1,0
2868,52,26,40674583.333333336,4,28341000.0,1,0,0,0,0,1,1
2869,60,35,28865833.333333332,1,20468500.0,1,80,0,0,0,0,0
2870,43,17,119399583.33333333,1,81874000.0,1,0,0,1,0,0,0
2871,65,39,107590833.33333333,4,37788000.0,3,252,0,0,0,1,0
2872,50,26,30177916.666666668,1,4723500.0,1,0,0,0,0,0,0
2873,48,23,45922916.666666664,1,1574500.0,1,0,0,1,0,1,0
2874,49,25,149577500.0,1,39362500.0,3,0,1,0,0,1,0
2875,58,33,23617500.0,3,1574500.0,2,0,0,0,0,1,1
2876,24,2,104966666.66666667,2,25192000.0,3,238,0,0,0,0,0
2877,58,32,97094166.66666667,2,36213500.0,3,0,0,0,0,0,1
2878,45,19,160074166.66666666,4,64554499.99999999,2,0,1,0,0,1,0
2879,42,15,95782083.33333333,3,36685850.0,2,0,0,0,0,0,0
2880,64,40,52483333.333333336,2,17319500.0,1,0,0,0,0,1,0
2881,49,25,72164583.33333333,4,1574500.0,3,0,0,0,0,1,0
2882,55,31,90533750.0,1,42511500.0,2,0,0,1,0,0,1
2883,40,14,120711666.66666667,4,22043000.0,2,0,0,0,0,1,0
2884,28,2,62980000.0,4,33064500.0,3,0,0,0,0,1,1
2885,57,31,148265416.66666666,4,9447000.0,3,327,1,0,0,1,0
2886,50,25,76100833.33333333,1,20468500.0,2,0,0,0,0,1,0
2887,40,16,143017083.33333334,2,34639000.0,1,0,0,0,0,1,0
2888,55,28,51171250.0,3,15745000.0,2,0,0,0,0,1,1
2889,53,29,43298750.0,3,29915500.0,2,144,0,0,0,0,0
2890,48,24,23617500.0,4,3149000.0,1,0,0,0,0,1,1
2891,59,33,82661250.0,1,25192000.0,1,0,0,0,0,1,1
2892,58,32,56419583.333333336,1,44086000.0,2,0,0,0,0,1,0
2893,38,14,91845833.33333333,4,31490000.0,3,0,0,0,0,1,0
2894,49,25,24929583.333333332,1,14170500.0,3,0,0,0,0,0,0
2895,60,36,51171250.0,4,20468500.0,2,140,0,0,0,1,0
2896,54,28,106278750.0,3,12596000.0,1,0,0,0,0,0,0
2897,28,2,44610833.333333336,4,20468500.0,3,0,0,0,0,0,0
2898,27,1,183691666.66666666,1,92895500.0,2,175,1,1,1,1,0
2899,42,18,149577500.0,1,4723500.0,1,0,0,0,0,0,0
2900,52,28,72164583.33333333,2,50384000.0,3,151,0,0,0,0,0
2901,54,30,27553750.0,1,1574500.0,2,76,0,0,0,1,0
2902,56,30,65604166.66666667,4,44086000.0,2,0,0,1,0,1,0
2903,58,34,53795416.666666664,3,23617500.0,1,0,0,0,0,1,1
2904,56,32,249295833.33333334,3,34639000.0,1,0,1,0,1,1,0
2905,64,40,10496666.666666666,2,4723500.0,3,0,0,0,0,1,0
2906,35,8,72164583.33333333,2,26294149.999999996,2,0,0,0,0,1,0
2907,45,20,52483333.333333336,2,20468500.0,1,0,0,0,0,0,1
2908,57,32,28865833.333333332,3,1574500.0,2,0,0,0,0,1,0
2909,35,8,57731666.666666664,2,26294149.999999996,2,0,0,1,0,0,1
2910,46,22,133832500.0,3,70852500.0,3,0,1,0,0,1,0
2911,30,4,70852500.0,4,28341000.0,3,235,0,0,0,1,0
2912,44,20,170570833.33333334,4,50384000.0,2,0,1,0,0,0,0
2913,39,12,98406250.0,3,36685850.0,2,0,0,0,0,1,1
2914,42,18,55107500.0,2,26766500.0,1,0,0,0,0,1,0
2915,34,9,174507083.33333334,1,59831000.0,1,0,0,0,0,1,0
2916,46,20,52483333.333333336,1,18894000.0,2,0,0,0,0,1,0
2917,55,31,44610833.333333336,3,23617500.0,1,101,0,0,0,1,0
2918,28,3,186315833.33333334,1,12596000.0,1,0,0,0,0,1,0
2919,35,10,83973333.33333333,3,36213500.0,1,0,0,0,1,1,1
2920,60,35,57731666.666666664,2,25192000.0,3,170,0,0,0,1,0
2921,50,24,124647916.66666667,1,4723500.0,1,262,0,0,0,1,0
2922,52,26,64292083.33333333,1,22043000.0,3,0,0,0,0,1,0
2923,51,27,15745000.0,2,3149000.0,1,0,0,0,0,0,0
2924,51,26,128584166.66666666,1,20468500.0,3,0,0,0,0,1,1
2925,59,35,55107500.0,4,6298000.0,1,0,0,0,0,1,0
2926,53,28,57731666.666666664,2,9447000.0,3,0,0,0,0,1,1
2927,43,17,162698333.33333334,1,81874000.0,1,0,0,0,0,0,0
2928,31,6,229614583.33333334,2,105491500.0,1,0,0,0,0,1,0
2929,32,6,28865833.333333332,4,4723500.0,1,0,0,0,0,0,0
2930,41,17,102342500.0,4,42039150.0,1,99,0,0,0,1,0
2931,31,4,70852500.0,2,15745000.0,2,109,0,0,0,0,1
2932,41,16,202060833.33333334,1,110215000.0,1,0,0,0,0,0,1
2933,47,22,55107500.0,3,42511500.0,2,0,0,0,0,1,0
2934,37,13,255856250.0,2,102342500.0,1,635,0,0,0,1,0
2935,53,23,104966666.66666667,1,47235000.0,3,0,0,0,0,1,1
2936,49,22,106278750.0,3,31490000.0,2,0,0,0,0,1,0
2937,62,36,116775416.66666667,2,31490000.0,1,0,0,0,0,1,1
2938,33,9,80037083.33333333,3,40937000.0,2,0,0,0,0,1,0
2939,54,24,32802083.333333336,4,6298000.0,3,0,0,0,0,0,1
2940,27,3,56419583.333333336,3,1574500.0,2,163,0,0,0,1,0
2941,60,35,160074166.66666666,1,40937000.0,1,352,0,0,0,0,0
2942,29,5,209933333.33333334,1,67703500.0,1,385,0,0,0,1,0
2943,56,32,108902916.66666667,4,25192000.0,2,0,0,0,0,0,0
2944,55,30,103654583.33333333,2,0.0,3,0,0,0,0,0,0
2945,45,19,39362500.0,3,7872500.0,2,0,0,0,0,1,1
2946,33,9,190252083.33333334,1,67703500.0,1,437,0,0,0,1,0
2947,45,21,198124583.33333334,2,51958500.0,1,328,0,0,0,0,0
2948,44,18,18369166.666666668,2,1574500.0,3,98,0,0,0,0,1
2949,37,11,24929583.333333332,3,3149000.0,2,0,0,0,0,1,0
2950,42,16,72164583.33333333,1,11021500.0,3,135,0,0,0,1,0
2951,26,2,173195000.0,2,37788000.0,3,0,1,0,0,0,1
2952,33,8,238799166.66666666,1,135407000.0,1,0,0,0,0,0,0
2953,61,36,102342500.0,3,7872500.0,1,0,0,0,0,1,1
2954,31,7,55107500.0,1,37788000.0,2,0,0,0,0,1,1
2955,54,29,57731666.666666664,2,36213500.0,3,187,0,0,0,1,0
2956,62,38,255856250.0,4,81874000.0,3,522,1,0,1,1,1
2957,61,36,69540416.66666667,3,7872500.0,2,0,0,0,0,1,0
2958,66,41,85285416.66666667,3,37788000.0,1,0,0,0,0,0,0
2959,38,12,56419583.333333336,4,3149000.0,1,0,0,0,0,0,0
2960,55,29,49859166.666666664,4,23617500.0,3,0,0,0,0,0,1
2961,60,36,65604166.66666667,1,28341000.0,3,0,0,0,0,1,0
2962,23,2,106278750.0,2,28341000.0,2,0,0,0,0,0,0
2963,29,3,53795416.666666664,1,29915500.0,3,0,0,0,0,1,1
2964,35,10,95782083.33333333,3,36213500.0,1,0,0,0,0,1,0
2965,53,27,40674583.333333336,2,6298000.0,3,104,0,0,0,0,1
2966,32,7,110215000.0,3,9447000.0,2,0,0,0,0,1,1
2967,38,14,124647916.66666667,2,29915500.0,1,0,0,0,0,1,1
2968,44,18,212557500.0,4,20468500.0,1,301,1,0,0,0,0
2969,43,18,78725000.0,2,34639000.0,3,115,0,0,0,0,0
2970,54,30,158762083.33333334,2,17319500.0,3,0,1,1,0,0,0
2971,52,25,56419583.333333336,3,15745000.0,2,165,0,0,1,1,1
2972,31,7,49859166.666666664,1,28341000.0,2,182,0,0,1,1,1
2973,47,22,107590833.33333333,1,45660500.0,1,276,0,0,0,1,0
2974,42,18,68228333.33333333,4,29915500.0,1,0,0,0,0,1,0
2975,57,33,56419583.333333336,3,23617500.0,1,168,0,0,0,0,1
2976,33,8,107590833.33333333,1,40937000.0,2,0,0,1,1,1,1
2977,35,10,211245416.66666666,1,64554499.99999999,1,0,0,1,0,1,0
2978,56,30,31490000.0,2,11021500.0,2,0,0,0,0,1,0
2979,57,32,133832500.0,1,40937000.0,1,0,0,0,0,1,0
2980,25,1,69540416.66666667,3,37788000.0,2,0,0,0,0,0,0
2981,53,28,111527083.33333333,1,18894000.0,1,0,0,0,0,0,0
2982,59,33,145641250.0,3,69278000.0,1,0,0,0,0,1,0
2983,56,32,118087500.0,2,4723500.0,1,0,0,0,0,1,1
2984,54,28,123335833.33333333,2,17319500.0,1,188,0,0,0,0,0
2985,48,23,82661250.0,4,56682000.0,3,0,0,0,0,0,0
2986,55,30,200748750.0,2,44086000.0,2,0,1,1,1,1,0
2987,33,7,51171250.0,2,31490000.0,3,0,0,0,0,0,0
2988,46,21,268977083.3333333,2,138556000.0,1,181,0,1,0,1,0
2989,42,18,186315833.33333334,1,53533000.0,1,496,0,0,0,1,0
2990,49,25,213869583.33333334,2,6298000.0,1,0,0,1,0,0,0
2991,42,17,148265416.66666666,3,15745000.0,1,0,0,1,0,1,0
2992,46,21,83973333.33333333,1,45660500.0,1,0,0,0,0,1,1
2993,65,40,26241666.666666668,3,1574500.0,3,0,0,0,0,0,1
2994,50,24,234862916.66666666,1,15745000.0,1,0,0,0,0,1,0
2995,54,24,119399583.33333333,2,70852500.0,3,90,0,0,0,1,0
2996,42,18,135144583.33333334,1,52430850.0,1,0,1,1,1,1,1
2997,57,33,104966666.66666667,4,25192000.0,2,0,0,0,0,0,0
2998,61,35,49859166.666666664,2,4723500.0,1,0,0,0,0,0,0
2999,60,34,57731666.666666664,1,3149000.0,1,0,0,0,0,0,1
3000,40,14,215181666.66666666,1,67703500.0,2,0,1,0,0,0,0
3001,33,7,106278750.0,3,25192000.0,1,0,0,0,0,1,1
3002,37,13,124647916.66666667,2,26766500.0,2,83,0,0,0,0,0
3003,52,28,57731666.666666664,3,29915500.0,2,0,0,0,0,0,1
3004,33,7,115463333.33333333,3,25192000.0,1,0,0,0,0,1,1
3005,62,36,194188333.33333334,3,110215000.0,2,0,1,0,0,1,0
3006,62,37,221742083.33333334,3,78725000.0,2,184,1,0,1,1,1
3007,63,37,14432916.666666666,1,12596000.0,2,102,0,0,0,0,1
3008,55,25,120711666.66666667,1,47235000.0,3,158,0,0,0,0,1
3009,33,9,97094166.66666667,3,40937000.0,2,0,0,0,0,1,0
3010,25,1,94470000.0,3,12596000.0,1,0,0,0,0,1,0
3011,55,31,82661250.0,3,42039150.0,1,0,0,0,0,1,0
3012,29,3,225678333.33333334,2,70852500.0,1,415,0,0,0,1,0
3013,45,21,240111250.0,2,22043000.0,1,0,0,0,0,1,1
3014,60,34,52483333.333333336,1,39362500.0,3,166,0,0,0,1,0
